1376319196.1333334;59.428333333333335;28.977050298725064;0.31555555555555553;17.893333333333334;10.966666666666667;18.766666666666666;8
1376328197.0;56.7588888888889;9.974469075779089;0.3488888888888889;15.802222222222222;10.02;24.035555555555558;8
1376337197.4;64.28611111111113;11.39287783414756;0.0044444444444444444;19.555555555555557;11.922222222222222;24.177777777777784;9
1376346198.2333333;44.12222222222222;10.984687893631607;0.19111111111111112;13.417777777777777;7.004444444444444;18.92444444444444;8
1376355199.0666666;60.81444444444445;30.14689613866968;5.8533333333333335;26.391111111111115;10.02888888888889;22.822222222222216;8
1376364199.8;60.76777777777777;28.890395834638188;0.38222222222222224;21.588888888888892;10.033333333333335;22.873333333333335;8
1376373200.4666667;63.56388888888888;27.476546243667094;0.28888888888888886;19.586666666666666;11.842222222222222;22.52;8
1376382201.2333333;71.47222222222221;14.120237818732864;0.4777777777777778;10.55111111111111;7.7200000000000015;12.657777777777778;9
1376391202.3;60.24555555555557;18.085855620276423;0.6288888888888889;17.56222222222222;9.297777777777776;17.5;8
1376400202.6666667;62.20555555555555;14.380203005170708;5.673333333333333;18.36888888888889;9.993333333333334;22.244444444444444;8
1376409203.8333333;52.69277777777777;18.001481229209293;0.28444444444444444;10.422222222222219;4.8711111111111105;15.746666666666668;8
1376418205.0;69.85833333333333;19.8121170790882;0.19555555555555557;24.45555555555556;13.671111111111111;25.13555555555556;9
1376427206.0;63.521666666666675;16.010689653447614;0.18666666666666665;16.6;11.655555555555557;18.00222222222222;8
1376436206.0333333;61.732777777777784;6.189004172929976;0.0044444444444444444;14.919999999999998;10.24;24.262222222222217;8
1376445207.0333333;53.39944444444443;6.341792063342936;0.43555555555555553;16.833333333333336;9.884444444444448;14.137777777777774;8
1376454208.1666667;26.52222222222222;5.224396547524601;5.757777777777777;7.435555555555555;3.06888888888889;12.137777777777778;7
1376463208.8;0.5022222222222222;0.28276950498976994;0.0;0.3311111111111112;0.1;1.0022222222222221;2
1376472209.4;23.50579365079365;3.707767518967638;0.19111111111111112;6.2746031746031745;4.708571428571429;7.0580952380952375;7
1376481210.4;59.49666666666667;19.96718678232912;0.3777777777777778;102.6711111111111;93.75777777777779;14.151111111111112;8
1376490211.4333334;69.89888888888888;21.60679268967389;0.38222222222222224;19.700000000000003;11.195555555555556;23.466666666666665;9
1376499211.9;72.6288888888889;22.83820968951383;0.2866666666666667;22.62222222222222;11.688888888888888;22.728888888888886;9
1376508213.2;65.6976984126984;8.774977719581193;16.37333333333333;69.90333333333334;18.19333333333333;24.643333333333334;9
1376517214.5;28.65388888888889;2.624739518090526;0.0;7.311111111111111;5.331111111111112;9.897777777777778;7
1376526215.1333334;27.737222222222222;2.196024462138293;5.562222222222221;6.826666666666666;4.4555555555555575;10.05111111111111;7
1376535216.1;23.015555555555558;2.1526968766963126;0.0;7.135555555555556;5.34;7.177777777777778;7
1376544216.8;19.863888888888884;7.598290246983171;0.006666666666666667;53.99111111111111;24.819999999999997;7.457777777777779;7
1376553217.7666667;11.390555555555558;9.903773872343313;0.09333333333333332;69.71111111111114;31.777777777777782;3.1222222222222222;6
